stock;year;sex;age;N
cvd;2019;1;6;179
cvd;2019;1;7;164
cvd;2019;1;8;197
cvd;2019;1;9;209
cvd;2019;1;10;207
cvd;2019;1;11;212
cvd;2019;1;12;215
cvd;2019;1;13;256
cvd;2019;1;14;241
cvd;2019;1;15;300
cvd;2019;1;16;307
cvd;2019;1;17;386
cvd;2019;1;18;418
cvd;2019;1;19;527
cvd;2019;1;20;560
cvd;2019;1;21;618
cvd;2019;1;22;626
cvd;2019;1;23;639
cvd;2019;1;24;682
cvd;2019;1;25;740
cvd;2019;1;26;727
cvd;2019;1;27;820
cvd;2019;1;28;791
cvd;2019;1;29;808
cvd;2019;1;30;813
cvd;2019;1;31;870
cvd;2019;1;32;746
cvd;2019;1;33;827
cvd;2019;1;34;837
cvd;2019;1;35;855
cvd;2019;1;36;892
cvd;2019;1;37;927
cvd;2019;1;38;959
cvd;2019;1;39;1065
cvd;2019;1;40;1102
cvd;2019;1;41;1193
cvd;2019;1;42;1302
cvd;2019;1;43;1411
cvd;2019;1;44;1693
cvd;2019;1;45;1886
cvd;2019;1;46;1996
cvd;2019;1;47;2231
cvd;2019;1;48;2556
cvd;2019;1;49;2727
cvd;2019;1;50;2859
cvd;2019;1;51;3229
cvd;2019;1;52;3812
cvd;2019;1;53;4298
cvd;2019;1;54;4707
cvd;2019;1;55;5039
cvd;2019;1;56;5152
cvd;2019;1;57;5328
cvd;2019;1;58;5642
cvd;2019;1;59;6013
cvd;2019;1;60;6488
cvd;2019;1;61;6942
cvd;2019;1;62;7596
cvd;2019;1;63;7863
cvd;2019;1;64;8326
cvd;2019;1;65;8723
cvd;2019;1;66;9426
cvd;2019;1;67;9909
cvd;2019;1;68;10227
cvd;2019;1;69;10949
cvd;2019;1;70;11542
cvd;2019;1;71;12560
cvd;2019;1;72;13199
cvd;2019;1;73;14027
cvd;2019;1;74;14234
cvd;2019;1;75;14569
cvd;2019;1;76;13807
cvd;2019;1;77;12953
cvd;2019;1;78;11475
cvd;2019;1;79;11012
cvd;2019;1;80;10705
cvd;2019;1;81;10112
cvd;2019;1;82;9376
cvd;2019;1;83;8605
cvd;2019;1;84;7938
cvd;2019;1;85;6919
cvd;2019;1;86;6363
cvd;2019;1;87;5855
cvd;2019;1;88;5107
cvd;2019;1;89;4443
cvd;2019;1;90;3542
cvd;2019;1;91;3025
cvd;2019;1;92;2253
cvd;2019;1;93;1833
cvd;2019;1;94;1330
cvd;2019;1;95;1015
cvd;2019;1;96;650
cvd;2019;1;97;456
cvd;2019;1;98;291
cvd;2019;1;99;176
cvd;2019;1;100;179
cvd;2019;2;4;220
cvd;2019;2;5;212
cvd;2019;2;6;134
cvd;2019;2;7;154
cvd;2019;2;8;157
cvd;2019;2;9;156
cvd;2019;2;10;159
cvd;2019;2;11;151
cvd;2019;2;12;205
cvd;2019;2;13;195
cvd;2019;2;14;229
cvd;2019;2;15;273
cvd;2019;2;16;309
cvd;2019;2;17;344
cvd;2019;2;18;411
cvd;2019;2;19;441
cvd;2019;2;20;413
cvd;2019;2;21;453
cvd;2019;2;22;482
cvd;2019;2;23;483
cvd;2019;2;24;513
cvd;2019;2;25;596
cvd;2019;2;26;601
cvd;2019;2;27;627
cvd;2019;2;28;706
cvd;2019;2;29;737
cvd;2019;2;30;742
cvd;2019;2;31;757
cvd;2019;2;32;776
cvd;2019;2;33;780
cvd;2019;2;34;714
cvd;2019;2;35;763
cvd;2019;2;36;786
cvd;2019;2;37;856
cvd;2019;2;38;805
cvd;2019;2;39;927
cvd;2019;2;40;940
cvd;2019;2;41;964
cvd;2019;2;42;1094
cvd;2019;2;43;1152
cvd;2019;2;44;1144
cvd;2019;2;45;1340
cvd;2019;2;46;1392
cvd;2019;2;47;1454
cvd;2019;2;48;1535
cvd;2019;2;49;1638
cvd;2019;2;50;1677
cvd;2019;2;51;1967
cvd;2019;2;52;2155
cvd;2019;2;53;2327
cvd;2019;2;54;2515
cvd;2019;2;55;2778
cvd;2019;2;56;2769
cvd;2019;2;57;2758
cvd;2019;2;58;2873
cvd;2019;2;59;3073
cvd;2019;2;60;3258
cvd;2019;2;61;3661
cvd;2019;2;62;3876
cvd;2019;2;63;4144
cvd;2019;2;64;4352
cvd;2019;2;65;4558
cvd;2019;2;66;5078
cvd;2019;2;67;5428
cvd;2019;2;68;5862
cvd;2019;2;69;6309
cvd;2019;2;70;7035
cvd;2019;2;71;7756
cvd;2019;2;72;8399
cvd;2019;2;73;9067
cvd;2019;2;74;9596
cvd;2019;2;75;10032
cvd;2019;2;76;9803
cvd;2019;2;77;9594
cvd;2019;2;78;8979
cvd;2019;2;79;8883
cvd;2019;2;80;9292
cvd;2019;2;81;9147
cvd;2019;2;82;8798
cvd;2019;2;83;8549
cvd;2019;2;84;8213
cvd;2019;2;85;7898
cvd;2019;2;86;7477
cvd;2019;2;87;7456
cvd;2019;2;88;7053
cvd;2019;2;89;6550
cvd;2019;2;90;5652
cvd;2019;2;91;5139
cvd;2019;2;92;4403
cvd;2019;2;93;3644
cvd;2019;2;94;2958
cvd;2019;2;95;2317
cvd;2019;2;96;1673
cvd;2019;2;97;1122
cvd;2019;2;98;846
cvd;2019;2;99;665
cvd;2019;2;100;708
cvd;2020;1;4;286
cvd;2020;1;5;214
cvd;2020;1;6;180
cvd;2020;1;7;175
cvd;2020;1;8;177
cvd;2020;1;9;229
cvd;2020;1;10;215
cvd;2020;1;11;227
cvd;2020;1;12;227
cvd;2020;1;13;239
cvd;2020;1;14;280
cvd;2020;1;15;302
cvd;2020;1;16;352
cvd;2020;1;17;381
cvd;2020;1;18;446
cvd;2020;1;19;470
cvd;2020;1;20;588
cvd;2020;1;21;597
cvd;2020;1;22;632
cvd;2020;1;23;633
cvd;2020;1;24;670
cvd;2020;1;25;688
cvd;2020;1;26;734
cvd;2020;1;27;727
cvd;2020;1;28;824
cvd;2020;1;29;817
cvd;2020;1;30;826
cvd;2020;1;31;874
cvd;2020;1;32;931
cvd;2020;1;33;790
cvd;2020;1;34;869
cvd;2020;1;35;904
cvd;2020;1;36;920
cvd;2020;1;37;928
cvd;2020;1;38;1004
cvd;2020;1;39;1076
cvd;2020;1;40;1168
cvd;2020;1;41;1219
cvd;2020;1;42;1309
cvd;2020;1;43;1473
cvd;2020;1;44;1563
cvd;2020;1;45;1830
cvd;2020;1;46;2080
cvd;2020;1;47;2212
cvd;2020;1;48;2478
cvd;2020;1;49;2804
cvd;2020;1;50;2986
cvd;2020;1;51;3209
cvd;2020;1;52;3559
cvd;2020;1;53;4140
cvd;2020;1;54;4722
cvd;2020;1;55;5109
cvd;2020;1;56;5512
cvd;2020;1;57;5495
cvd;2020;1;58;5677
cvd;2020;1;59;6078
cvd;2020;1;60;6445
cvd;2020;1;61;6873
cvd;2020;1;62;7403
cvd;2020;1;63;8023
cvd;2020;1;64;8275
cvd;2020;1;65;8751
cvd;2020;1;66;9170
cvd;2020;1;67;9758
cvd;2020;1;68;10154
cvd;2020;1;69;10462
cvd;2020;1;70;11089
cvd;2020;1;71;11805
cvd;2020;1;72;12838
cvd;2020;1;73;13402
cvd;2020;1;74;14085
cvd;2020;1;75;14387
cvd;2020;1;76;14533
cvd;2020;1;77;13750
cvd;2020;1;78;12851
cvd;2020;1;79;11196
cvd;2020;1;80;10683
cvd;2020;1;81;10337
cvd;2020;1;82;9578
cvd;2020;1;83;8761
cvd;2020;1;84;8073
cvd;2020;1;85;7149
cvd;2020;1;86;6219
cvd;2020;1;87;5639
cvd;2020;1;88;5050
cvd;2020;1;89;4346
cvd;2020;1;90;3659
cvd;2020;1;91;2865
cvd;2020;1;92;2315
cvd;2020;1;93;1696
cvd;2020;1;94;1337
cvd;2020;1;95;913
cvd;2020;1;96;696
cvd;2020;1;97;412
cvd;2020;1;98;273
cvd;2020;1;99;174
cvd;2020;1;100;183
cvd;2020;2;4;217
cvd;2020;2;5;184
cvd;2020;2;6;192
cvd;2020;2;7;136
cvd;2020;2;8;169
cvd;2020;2;9;177
cvd;2020;2;10;169
cvd;2020;2;11;176
cvd;2020;2;12;164
cvd;2020;2;13;236
cvd;2020;2;14;227
cvd;2020;2;15;259
cvd;2020;2;16;323
cvd;2020;2;17;361
cvd;2020;2;18;405
cvd;2020;2;19;450
cvd;2020;2;20;465
cvd;2020;2;21;444
cvd;2020;2;22;493
cvd;2020;2;23;486
cvd;2020;2;24;501
cvd;2020;2;25;553
cvd;2020;2;26;619
cvd;2020;2;27;638
cvd;2020;2;28;701
cvd;2020;2;29;749
cvd;2020;2;30;782
cvd;2020;2;31;820
cvd;2020;2;32;841
cvd;2020;2;33;824
cvd;2020;2;34;843
cvd;2020;2;35;818
cvd;2020;2;36;799
cvd;2020;2;37;856
cvd;2020;2;38;906
cvd;2020;2;39;869
cvd;2020;2;40;964
cvd;2020;2;41;998
cvd;2020;2;42;1020
cvd;2020;2;43;1144
cvd;2020;2;44;1204
cvd;2020;2;45;1241
cvd;2020;2;46;1399
cvd;2020;2;47;1504
cvd;2020;2;48;1564
cvd;2020;2;49;1700
cvd;2020;2;50;1792
cvd;2020;2;51;1842
cvd;2020;2;52;2109
cvd;2020;2;53;2301
cvd;2020;2;54;2492
cvd;2020;2;55;2714
cvd;2020;2;56;3000
cvd;2020;2;57;2954
cvd;2020;2;58;2944
cvd;2020;2;59;3121
cvd;2020;2;60;3273
cvd;2020;2;61;3554
cvd;2020;2;62;3858
cvd;2020;2;63;4089
cvd;2020;2;64;4377
cvd;2020;2;65;4608
cvd;2020;2;66;4878
cvd;2020;2;67;5310
cvd;2020;2;68;5722
cvd;2020;2;69;6124
cvd;2020;2;70;6566
cvd;2020;2;71;7339
cvd;2020;2;72;8064
cvd;2020;2;73;8682
cvd;2020;2;74;9386
cvd;2020;2;75;9793
cvd;2020;2;76;10365
cvd;2020;2;77;10063
cvd;2020;2;78;9685
cvd;2020;2;79;9096
cvd;2020;2;80;8861
cvd;2020;2;81;9169
cvd;2020;2;82;9030
cvd;2020;2;83;8538
cvd;2020;2;84;8331
cvd;2020;2;85;7855
cvd;2020;2;86;7442
cvd;2020;2;87;6972
cvd;2020;2;88;6733
cvd;2020;2;89;6237
cvd;2020;2;90;5706
cvd;2020;2;91;4822
cvd;2020;2;92;4279
cvd;2020;2;93;3499
cvd;2020;2;94;2861
cvd;2020;2;95;2196
cvd;2020;2;96;1693
cvd;2020;2;97;1172
cvd;2020;2;98;776
cvd;2020;2;99;555
cvd;2020;2;100;797
cvd;2021;1;4;259
cvd;2021;1;5;229
cvd;2021;1;6;187
cvd;2021;1;7;187
cvd;2021;1;8;177
cvd;2021;1;9;200
cvd;2021;1;10;226
cvd;2021;1;11;237
cvd;2021;1;12;258
cvd;2021;1;13;277
cvd;2021;1;14;290
cvd;2021;1;15;343
cvd;2021;1;16;366
cvd;2021;1;17;444
cvd;2021;1;18;497
cvd;2021;1;19;547
cvd;2021;1;20;556
cvd;2021;1;21;640
cvd;2021;1;22;663
cvd;2021;1;23;673
cvd;2021;1;24;635
cvd;2021;1;25;691
cvd;2021;1;26;719
cvd;2021;1;27;742
cvd;2021;1;28;780
cvd;2021;1;29;861
cvd;2021;1;30;882
cvd;2021;1;31;846
cvd;2021;1;32;920
cvd;2021;1;33;966
cvd;2021;1;34;845
cvd;2021;1;35;953
cvd;2021;1;36;970
cvd;2021;1;37;1006
cvd;2021;1;38;998
cvd;2021;1;39;1132
cvd;2021;1;40;1190
cvd;2021;1;41;1323
cvd;2021;1;42;1339
cvd;2021;1;43;1425
cvd;2021;1;44;1599
cvd;2021;1;45;1734
cvd;2021;1;46;1984
cvd;2021;1;47;2298
cvd;2021;1;48;2472
cvd;2021;1;49;2776
cvd;2021;1;50;3088
cvd;2021;1;51;3290
cvd;2021;1;52;3514
cvd;2021;1;53;3914
cvd;2021;1;54;4477
cvd;2021;1;55;5167
cvd;2021;1;56;5581
cvd;2021;1;57;5983
cvd;2021;1;58;5990
cvd;2021;1;59;6149
cvd;2021;1;60;6551
cvd;2021;1;61;6847
cvd;2021;1;62;7266
cvd;2021;1;63;7875
cvd;2021;1;64;8515
cvd;2021;1;65;8847
cvd;2021;1;66;9202
cvd;2021;1;67;9429
cvd;2021;1;68;10075
cvd;2021;1;69;10420
cvd;2021;1;70;10727
cvd;2021;1;71;11502
cvd;2021;1;72;12151
cvd;2021;1;73;13199
cvd;2021;1;74;13627
cvd;2021;1;75;14335
cvd;2021;1;76;14504
cvd;2021;1;77;14662
cvd;2021;1;78;13696
cvd;2021;1;79;12889
cvd;2021;1;80;11066
cvd;2021;1;81;10421
cvd;2021;1;82;10109
cvd;2021;1;83;9230
cvd;2021;1;84;8355
cvd;2021;1;85;7534
cvd;2021;1;86;6571
cvd;2021;1;87;5710
cvd;2021;1;88;4982
cvd;2021;1;89;4349
cvd;2021;1;90;3741
cvd;2021;1;91;3088
cvd;2021;1;92;2342
cvd;2021;1;93;1813
cvd;2021;1;94;1338
cvd;2021;1;95;961
cvd;2021;1;96;666
cvd;2021;1;97;445
cvd;2021;1;98;276
cvd;2021;1;99;170
cvd;2021;1;100;207
cvd;2021;2;4;212
cvd;2021;2;5;181
cvd;2021;2;6;152
cvd;2021;2;7;192
cvd;2021;2;8;151
cvd;2021;2;9;172
cvd;2021;2;10;179
cvd;2021;2;11;187
cvd;2021;2;12;207
cvd;2021;2;13;196
cvd;2021;2;14;277
cvd;2021;2;15;277
cvd;2021;2;16;299
cvd;2021;2;17;392
cvd;2021;2;18;432
cvd;2021;2;19;471
cvd;2021;2;20;491
cvd;2021;2;21;515
cvd;2021;2;22;478
cvd;2021;2;23;504
cvd;2021;2;24;495
cvd;2021;2;25;528
cvd;2021;2;26;594
cvd;2021;2;27;657
cvd;2021;2;28;708
cvd;2021;2;29;791
cvd;2021;2;30;822
cvd;2021;2;31;838
cvd;2021;2;32;874
cvd;2021;2;33;900
cvd;2021;2;34;873
cvd;2021;2;35;928
cvd;2021;2;36;877
cvd;2021;2;37;834
cvd;2021;2;38;907
cvd;2021;2;39;969
cvd;2021;2;40;924
cvd;2021;2;41;1052
cvd;2021;2;42;1081
cvd;2021;2;43;1114
cvd;2021;2;44;1218
cvd;2021;2;45;1295
cvd;2021;2;46;1362
cvd;2021;2;47;1509
cvd;2021;2;48;1644
cvd;2021;2;49;1667
cvd;2021;2;50;1867
cvd;2021;2;51;1962
cvd;2021;2;52;2030
cvd;2021;2;53;2237
cvd;2021;2;54;2495
cvd;2021;2;55;2649
cvd;2021;2;56;2965
cvd;2021;2;57;3205
cvd;2021;2;58;3125
cvd;2021;2;59;3172
cvd;2021;2;60;3348
cvd;2021;2;61;3522
cvd;2021;2;62;3789
cvd;2021;2;63;4133
cvd;2021;2;64;4352
cvd;2021;2;65;4657
cvd;2021;2;66;4950
cvd;2021;2;67;5189
cvd;2021;2;68;5558
cvd;2021;2;69;6065
cvd;2021;2;70;6498
cvd;2021;2;71;6905
cvd;2021;2;72;7690
cvd;2021;2;73;8621
cvd;2021;2;74;9078
cvd;2021;2;75;9789
cvd;2021;2;76;10257
cvd;2021;2;77;10633
cvd;2021;2;78;10352
cvd;2021;2;79;9935
cvd;2021;2;80;9256
cvd;2021;2;81;8931
cvd;2021;2;82;9082
cvd;2021;2;83;8943
cvd;2021;2;84;8397
cvd;2021;2;85;8094
cvd;2021;2;86;7528
cvd;2021;2;87;7127
cvd;2021;2;88;6504
cvd;2021;2;89;6171
cvd;2021;2;90;5639
cvd;2021;2;91;4992
cvd;2021;2;92;4203
cvd;2021;2;93;3594
cvd;2021;2;94;2842
cvd;2021;2;95;2247
cvd;2021;2;96;1667
cvd;2021;2;97;1276
cvd;2021;2;98;850
cvd;2021;2;99;566
cvd;2021;2;100;875
cvd;2022;1;4;285
cvd;2022;1;5;204
cvd;2022;1;6;203
cvd;2022;1;7;180
cvd;2022;1;8;196
cvd;2022;1;9;177
cvd;2022;1;10;214
cvd;2022;1;11;239
cvd;2022;1;12;255
cvd;2022;1;13;288
cvd;2022;1;14;317
cvd;2022;1;15;340
cvd;2022;1;16;408
cvd;2022;1;17;435
cvd;2022;1;18;541
cvd;2022;1;19;609
cvd;2022;1;20;611
cvd;2022;1;21;598
cvd;2022;1;22;683
cvd;2022;1;23;692
cvd;2022;1;24;668
cvd;2022;1;25;628
cvd;2022;1;26;715
cvd;2022;1;27;729
cvd;2022;1;28;807
cvd;2022;1;29;820
cvd;2022;1;30;889
cvd;2022;1;31;946
cvd;2022;1;32;915
cvd;2022;1;33;987
cvd;2022;1;34;1035
cvd;2022;1;35;930
cvd;2022;1;36;1010
cvd;2022;1;37;1042
cvd;2022;1;38;1092
cvd;2022;1;39;1100
cvd;2022;1;40;1220
cvd;2022;1;41;1291
cvd;2022;1;42;1434
cvd;2022;1;43;1485
cvd;2022;1;44;1621
cvd;2022;1;45;1809
cvd;2022;1;46;1925
cvd;2022;1;47;2180
cvd;2022;1;48;2524
cvd;2022;1;49;2662
cvd;2022;1;50;3021
cvd;2022;1;51;3354
cvd;2022;1;52;3598
cvd;2022;1;53;3819
cvd;2022;1;54;4297
cvd;2022;1;55;4926
cvd;2022;1;56;5563
cvd;2022;1;57;6006
cvd;2022;1;58;6440
cvd;2022;1;59;6402
cvd;2022;1;60;6593
cvd;2022;1;61;6927
cvd;2022;1;62;7258
cvd;2022;1;63;7697
cvd;2022;1;64;8293
cvd;2022;1;65;8900
cvd;2022;1;66;9319
cvd;2022;1;67;9557
cvd;2022;1;68;9745
cvd;2022;1;69;10441
cvd;2022;1;70;10782
cvd;2022;1;71;11003
cvd;2022;1;72;11747
cvd;2022;1;73;12480
cvd;2022;1;74;13482
cvd;2022;1;75;13917
cvd;2022;1;76;14452
cvd;2022;1;77;14489
cvd;2022;1;78;14602
cvd;2022;1;79;13608
cvd;2022;1;80;12758
cvd;2022;1;81;10799
cvd;2022;1;82;10152
cvd;2022;1;83;9656
cvd;2022;1;84;8746
cvd;2022;1;85;7845
cvd;2022;1;86;6921
cvd;2022;1;87;5953
cvd;2022;1;88;5059
cvd;2022;1;89;4390
cvd;2022;1;90;3744
cvd;2022;1;91;3070
cvd;2022;1;92;2479
cvd;2022;1;93;1828
cvd;2022;1;94;1401
cvd;2022;1;95;989
cvd;2022;1;96;684
cvd;2022;1;97;446
cvd;2022;1;98;289
cvd;2022;1;99;162
cvd;2022;1;100;191
cvd;2022;2;4;222
cvd;2022;2;5;168
cvd;2022;2;6;161
cvd;2022;2;7;160
cvd;2022;2;8;197
cvd;2022;2;9;162
cvd;2022;2;10;175
cvd;2022;2;11;196
cvd;2022;2;12;195
cvd;2022;2;13;240
cvd;2022;2;14;225
cvd;2022;2;15;327
cvd;2022;2;16;332
cvd;2022;2;17;360
cvd;2022;2;18;480
cvd;2022;2;19;485
cvd;2022;2;20;505
cvd;2022;2;21;548
cvd;2022;2;22;543
cvd;2022;2;23;512
cvd;2022;2;24;534
cvd;2022;2;25;520
cvd;2022;2;26;568
cvd;2022;2;27;635
cvd;2022;2;28;722
cvd;2022;2;29;772
cvd;2022;2;30;854
cvd;2022;2;31;895
cvd;2022;2;32;947
cvd;2022;2;33;958
cvd;2022;2;34;969
cvd;2022;2;35;926
cvd;2022;2;36;977
cvd;2022;2;37;946
cvd;2022;2;38;919
cvd;2022;2;39;949
cvd;2022;2;40;1029
cvd;2022;2;41;996
cvd;2022;2;42;1129
cvd;2022;2;43;1166
cvd;2022;2;44;1219
cvd;2022;2;45;1285
cvd;2022;2;46;1397
cvd;2022;2;47;1470
cvd;2022;2;48;1644
cvd;2022;2;49;1758
cvd;2022;2;50;1817
cvd;2022;2;51;1991
cvd;2022;2;52;2114
cvd;2022;2;53;2217
cvd;2022;2;54;2412
cvd;2022;2;55;2692
cvd;2022;2;56;2852
cvd;2022;2;57;3175
cvd;2022;2;58;3404
cvd;2022;2;59;3308
cvd;2022;2;60;3386
cvd;2022;2;61;3607
cvd;2022;2;62;3779
cvd;2022;2;63;4036
cvd;2022;2;64;4384
cvd;2022;2;65;4615
cvd;2022;2;66;4977
cvd;2022;2;67;5281
cvd;2022;2;68;5524
cvd;2022;2;69;5991
cvd;2022;2;70;6395
cvd;2022;2;71;6834
cvd;2022;2;72;7358
cvd;2022;2;73;8060
cvd;2022;2;74;9015
cvd;2022;2;75;9458
cvd;2022;2;76;10185
cvd;2022;2;77;10755
cvd;2022;2;78;10941
cvd;2022;2;79;10666
cvd;2022;2;80;10079
cvd;2022;2;81;9412
cvd;2022;2;82;8888
cvd;2022;2;83;8974
cvd;2022;2;84;8808
cvd;2022;2;85;8107
cvd;2022;2;86;7853
cvd;2022;2;87;7081
cvd;2022;2;88;6611
cvd;2022;2;89;5989
cvd;2022;2;90;5624
cvd;2022;2;91;4985
cvd;2022;2;92;4255
cvd;2022;2;93;3482
cvd;2022;2;94;2903
cvd;2022;2;95;2269
cvd;2022;2;96;1743
cvd;2022;2;97;1201
cvd;2022;2;98;879
cvd;2022;2;99;572
cvd;2022;2;100;929
cvd;2023;1;4;255
cvd;2023;1;5;222
cvd;2023;1;6;186
cvd;2023;1;7;182
cvd;2023;1;8;189
cvd;2023;1;9;211
cvd;2023;1;10;184
cvd;2023;1;11;241
cvd;2023;1;12;259
cvd;2023;1;13;276
cvd;2023;1;14;334
cvd;2023;1;15;363
cvd;2023;1;16;386
cvd;2023;1;17;496
cvd;2023;1;18;552
cvd;2023;1;19;660
cvd;2023;1;20;670
cvd;2023;1;21;671
cvd;2023;1;22;648
cvd;2023;1;23;700
cvd;2023;1;24;694
cvd;2023;1;25;669
cvd;2023;1;26;628
cvd;2023;1;27;752
cvd;2023;1;28;765
cvd;2023;1;29;818
cvd;2023;1;30;900
cvd;2023;1;31;967
cvd;2023;1;32;1023
cvd;2023;1;33;979
cvd;2023;1;34;1068
cvd;2023;1;35;1086
cvd;2023;1;36;1027
cvd;2023;1;37;1091
cvd;2023;1;38;1171
cvd;2023;1;39;1183
cvd;2023;1;40;1191
cvd;2023;1;41;1346
cvd;2023;1;42;1416
cvd;2023;1;43;1590
cvd;2023;1;44;1632
cvd;2023;1;45;1816
cvd;2023;1;46;1983
cvd;2023;1;47;2122
cvd;2023;1;48;2483
cvd;2023;1;49;2813
cvd;2023;1;50;2992
cvd;2023;1;51;3347
cvd;2023;1;52;3733
cvd;2023;1;53;3937
cvd;2023;1;54;4266
cvd;2023;1;55;4724
cvd;2023;1;56;5324
cvd;2023;1;57;5959
cvd;2023;1;58;6495
cvd;2023;1;59;6912
cvd;2023;1;60;6936
cvd;2023;1;61;7193
cvd;2023;1;62;7476
cvd;2023;1;63;7630
cvd;2023;1;64;8102
cvd;2023;1;65;8827
cvd;2023;1;66;9382
cvd;2023;1;67;9737
cvd;2023;1;68;9884
cvd;2023;1;69;10115
cvd;2023;1;70;10886
cvd;2023;1;71;11172
cvd;2023;1;72;11399
cvd;2023;1;73;12235
cvd;2023;1;74;12865
cvd;2023;1;75;13781
cvd;2023;1;76;14081
cvd;2023;1;77;14699
cvd;2023;1;78;14672
cvd;2023;1;79;14577
cvd;2023;1;80;13545
cvd;2023;1;81;12627
cvd;2023;1;82;10682
cvd;2023;1;83;9821
cvd;2023;1;84;9271
cvd;2023;1;85;8330
cvd;2023;1;86;7262
cvd;2023;1;87;6354
cvd;2023;1;88;5359
cvd;2023;1;89;4418
cvd;2023;1;90;3784
cvd;2023;1;91;3175
cvd;2023;1;92;2496
cvd;2023;1;93;1914
cvd;2023;1;94;1345
cvd;2023;1;95;1044
cvd;2023;1;96;677
cvd;2023;1;97;461
cvd;2023;1;98;294
cvd;2023;1;99;177
cvd;2023;1;100;216
cvd;2023;2;4;232
cvd;2023;2;5;174
cvd;2023;2;6;168
cvd;2023;2;7;158
cvd;2023;2;8;169
cvd;2023;2;9;195
cvd;2023;2;10;165
cvd;2023;2;11;189
cvd;2023;2;12;215
cvd;2023;2;13;228
cvd;2023;2;14;286
cvd;2023;2;15;292
cvd;2023;2;16;369
cvd;2023;2;17;402
cvd;2023;2;18;449
cvd;2023;2;19;530
cvd;2023;2;20;556
cvd;2023;2;21;568
cvd;2023;2;22;568
cvd;2023;2;23;563
cvd;2023;2;24;548
cvd;2023;2;25;567
cvd;2023;2;26;594
cvd;2023;2;27;645
cvd;2023;2;28;691
cvd;2023;2;29;784
cvd;2023;2;30;860
cvd;2023;2;31;919
cvd;2023;2;32;975
cvd;2023;2;33;1035
cvd;2023;2;34;1045
cvd;2023;2;35;1048
cvd;2023;2;36;1000
cvd;2023;2;37;1052
cvd;2023;2;38;1041
cvd;2023;2;39;1001
cvd;2023;2;40;1045
cvd;2023;2;41;1140
cvd;2023;2;42;1077
cvd;2023;2;43;1201
cvd;2023;2;44;1236
cvd;2023;2;45;1339
cvd;2023;2;46;1388
cvd;2023;2;47;1512
cvd;2023;2;48;1624
cvd;2023;2;49;1763
cvd;2023;2;50;1917
cvd;2023;2;51;1972
cvd;2023;2;52;2199
cvd;2023;2;53;2255
cvd;2023;2;54;2415
cvd;2023;2;55;2571
cvd;2023;2;56;2891
cvd;2023;2;57;3035
cvd;2023;2;58;3370
cvd;2023;2;59;3621
cvd;2023;2;60;3528
cvd;2023;2;61;3694
cvd;2023;2;62;3923
cvd;2023;2;63;4101
cvd;2023;2;64;4341
cvd;2023;2;65;4653
cvd;2023;2;66;4932
cvd;2023;2;67;5352
cvd;2023;2;68;5655
cvd;2023;2;69;5907
cvd;2023;2;70;6438
cvd;2023;2;71;6822
cvd;2023;2;72;7276
cvd;2023;2;73;7824
cvd;2023;2;74;8490
cvd;2023;2;75;9529
cvd;2023;2;76;9910
cvd;2023;2;77;10661
cvd;2023;2;78;11161
cvd;2023;2;79;11292
cvd;2023;2;80;10878
cvd;2023;2;81;10232
cvd;2023;2;82;9555
cvd;2023;2;83;8937
cvd;2023;2;84;9039
cvd;2023;2;85;8560
cvd;2023;2;86;7947
cvd;2023;2;87;7500
cvd;2023;2;88;6664
cvd;2023;2;89;6137
cvd;2023;2;90;5424
cvd;2023;2;91;5055
cvd;2023;2;92;4259
cvd;2023;2;93;3587
cvd;2023;2;94;2874
cvd;2023;2;95;2282
cvd;2023;2;96;1739
cvd;2023;2;97;1258
cvd;2023;2;98;863
cvd;2023;2;99;590
cvd;2023;2;100;867
cvd;2024;1;4;321
cvd;2024;1;5;205
cvd;2024;1;6;194
cvd;2024;1;7;190
cvd;2024;1;8;192
cvd;2024;1;9;204
cvd;2024;1;10;226
cvd;2024;1;11;188
cvd;2024;1;12;255
cvd;2024;1;13;280
cvd;2024;1;14;315
cvd;2024;1;15;371
cvd;2024;1;16;417
cvd;2024;1;17;476
cvd;2024;1;18;604
cvd;2024;1;19;670
cvd;2024;1;20;750
cvd;2024;1;21;738
cvd;2024;1;22;709
cvd;2024;1;23;665
cvd;2024;1;24;684
cvd;2024;1;25;706
cvd;2024;1;26;709
cvd;2024;1;27;656
cvd;2024;1;28;770
cvd;2024;1;29;838
cvd;2024;1;30;860
cvd;2024;1;31;973
cvd;2024;1;32;1070
cvd;2024;1;33;1105
cvd;2024;1;34;1066
cvd;2024;1;35;1178
cvd;2024;1;36;1174
cvd;2024;1;37;1116
cvd;2024;1;38;1222
cvd;2024;1;39;1294
cvd;2024;1;40;1291
cvd;2024;1;41;1320
cvd;2024;1;42;1506
cvd;2024;1;43;1565
cvd;2024;1;44;1779
cvd;2024;1;45;1790
cvd;2024;1;46;2004
cvd;2024;1;47;2215
cvd;2024;1;48;2379
cvd;2024;1;49;2722
cvd;2024;1;50;3131
cvd;2024;1;51;3310
cvd;2024;1;52;3719
cvd;2024;1;53;4050
cvd;2024;1;54;4259
cvd;2024;1;55;4621
cvd;2024;1;56;5172
cvd;2024;1;57;5829
cvd;2024;1;58;6450
cvd;2024;1;59;7012
cvd;2024;1;60;7409
cvd;2024;1;61;7432
cvd;2024;1;62;7705
cvd;2024;1;63;7944
