stock;year;sex;age;rate
comorb;2019;2;24;1348.30181046616
comorb;2019;2;25;1190.82692157341
comorb;2019;2;26;1070.20606327331
comorb;2019;2;27;977.904935506163
comorb;2019;2;28;907.023748537909
comorb;2019;2;29;851.931423489267
comorb;2019;2;30;807.965307432346
comorb;2019;2;31;771.220790446514
comorb;2019;2;32;738.436317085794
comorb;2019;2;33;706.962825630018
comorb;2019;2;34;674.791008731287
comorb;2019;2;35;640.597388709212
comorb;2019;2;36;603.766045377734
comorb;2019;2;37;564.351063292676
comorb;2019;2;38;522.964909109198
comorb;2019;2;39;480.603548904409
comorb;2019;2;40;438.440269396444
comorb;2019;2;41;397.62873766769
comorb;2019;2;42;359.149782073696
comorb;2019;2;43;323.720281127489
comorb;2019;2;44;291.764316936132
comorb;2019;2;45;263.433196434326
comorb;2019;2;46;238.655067847876
comorb;2019;2;47;217.195849221772
comorb;2019;2;48;198.718169226414
comorb;2019;2;49;182.831001366304
comorb;2019;2;50;169.127650803188
comorb;2019;2;51;157.212921364096
comorb;2019;2;52;146.721700072103
comorb;2019;2;53;137.331314618691
comorb;2019;2;54;128.769409210029
comorb;2019;2;55;120.818246544227
comorb;2019;2;56;113.315654618185
comorb;2019;2;57;106.152522052313
comorb;2019;2;58;99.2668610702646
comorb;2019;2;59;92.6348947468912
comorb;2019;2;60;86.2601608445732
comorb;2019;2;61;80.1620130923182
comorb;2019;2;62;74.3649771939849
comorb;2019;2;63;68.8901591369959
comorb;2019;2;64;63.749414559985
comorb;2019;2;65;58.9424409644408
comorb;2019;2;66;54.4565023869721
comorb;2019;2;67;50.268219512052
comorb;2019;2;68;46.3467566703925
comorb;2019;2;69;42.6577562312622
comorb;2019;2;70;39.1674424177136
comorb;2019;2;71;35.8463921765179
comorb;2019;2;72;32.6725374779691
comorb;2019;2;73;29.6330401350775
comorb;2019;2;74;26.7247988738191
comorb;2019;2;75;23.9535288158766
comorb;2019;2;76;21.3315831440311
comorb;2019;2;77;18.874916194203
comorb;2019;2;78;16.5997474766948
comorb;2019;2;79;14.5195199359117
comorb;2019;2;80;12.6426372566182
comorb;2019;2;81;10.9712498107105
comorb;2019;2;82;9.50110833061795
comorb;2019;2;83;8.22229395111012
comorb;2019;2;84;7.120512317483
comorb;2019;2;85;6.17861832182761
comorb;2019;2;86;5.37809403423524
comorb;2019;2;87;4.70029741851817
comorb;2019;2;88;4.12739753492616
comorb;2019;2;89;3.64298980603753
comorb;2019;2;90;3.23243371586681
comorb;2019;2;91;2.88297698631349
comorb;2019;2;92;2.58373220472444
comorb;2019;2;93;2.32556243536921
comorb;2019;2;94;2.1009184082296
comorb;2019;2;95;1.90365599090567
comorb;2019;2;96;1.7288512228717
comorb;2019;2;97;1.5726220622117
comorb;2019;2;98;1.43196101430055
comorb;2019;2;99;1.30458031102303
comorb;2019;2;100;1.18877043137793
comorb;2020;1;0;1179.27114334859
comorb;2020;1;1;1444.54347725311
comorb;2020;1;2;1764.46709532859
comorb;2020;1;3;2139.9972644395
comorb;2020;1;4;2563.13528318256
comorb;2020;1;5;3013.65274552876
comorb;2020;1;6;3457.7473318089
comorb;2020;1;7;3850.47789316719
comorb;2020;1;8;4142.95832272651
comorb;2020;1;9;4293.25537748538
comorb;2020;1;10;4277.59873511736
comorb;2020;1;11;4097.43866620892
comorb;2020;1;12;3779.20003097439
comorb;2020;1;13;3366.80976764241
comorb;2020;1;14;2910.26973159634
comorb;2020;1;15;2454.77927294001
comorb;2020;1;16;2033.75621300789
comorb;2020;1;17;1666.72004571326
comorb;2020;1;18;1360.96310579169
comorb;2020;1;19;1115.09292464358
comorb;2020;1;20;578.20894099549
comorb;2020;1;21;478.770952433495
comorb;2020;1;22;404.58039733352
comorb;2020;1;23;350.126661269468
comorb;2020;1;24;310.973128102467
comorb;2020;1;25;283.687363187926
comorb;2020;1;26;265.669896525459
comorb;2020;1;27;254.955856724622
comorb;2020;1;28;250.025350822964
comorb;2020;1;29;249.637211843207
comorb;2020;1;30;252.692048250872
comorb;2020;1;31;258.129331514576
comorb;2020;1;32;264.864923342255
comorb;2020;1;33;271.775927815056
comorb;2020;1;34;277.735996767769
comorb;2020;1;35;281.695196632673
comorb;2020;1;36;282.786344508563
comorb;2020;1;37;280.429379644016
comorb;2020;1;38;274.402665903764
comorb;2020;1;39;264.858227304486
comorb;2020;1;40;252.274702043038
comorb;2020;1;41;237.36055285301
comorb;2020;1;42;220.933116412515
comorb;2020;1;43;203.801966973327
comorb;2020;1;44;186.678497589625
comorb;2020;1;45;170.122101778974
comorb;2020;1;46;154.522155464444
comorb;2020;1;47;140.107642323987
comorb;2020;1;48;126.973594905665
comorb;2020;1;49;115.114456845114
comorb;2020;1;50;104.457218868141
comorb;2020;1;51;94.8902068362355
comorb;2020;1;52;86.2858194917217
comorb;2020;1;53;78.5170543227847
comorb;2020;1;54;71.4684330955616
comorb;2020;1;55;65.0422073629443
comorb;2020;1;56;59.1607480589309
comorb;2020;1;57;53.7659814463488
comorb;2020;1;58;48.8167076185103
comorb;2020;1;59;44.2846293947616
comorb;2020;1;60;40.1498885821874
comorb;2020;1;61;36.3968115130602
comorb;2020;1;62;33.0103927919917
comorb;2020;1;63;29.973818277859
comorb;2020;1;64;27.2670934065905
comorb;2020;1;65;24.8666513702955
comorb;2020;1;66;22.7456999939803
comorb;2020;1;67;20.875032432169
comorb;2020;1;68;19.224058193001
comorb;2020;1;69;17.7618787120634
comorb;2020;1;70;16.4583065900262
comorb;2020;1;71;15.2847878634295
comorb;2020;1;72;14.2152207849814
comorb;2020;1;73;13.2266709414903
comorb;2020;1;74;12.299967509674
comorb;2020;1;75;11.4201409409726
comorb;2020;1;76;10.5766427782153
comorb;2020;1;77;9.76328663913996
comorb;2020;1;78;8.97787280416818
comorb;2020;1;79;8.22150512099806
comorb;2020;1;80;7.49766606810359
comorb;2020;1;81;6.81116573579563
comorb;2020;1;82;6.1671061217984
comorb;2020;1;83;5.56999460591882
comorb;2020;1;84;5.02310267469876
comorb;2020;1;85;4.52811086803101
comorb;2020;1;86;4.08502555404658
comorb;2020;1;87;3.69231178363265
comorb;2020;1;88;3.34716621905035
comorb;2020;1;89;3.04585427299612
comorb;2020;1;90;2.78405010360385
comorb;2020;1;91;2.55713917613562
comorb;2020;1;92;2.36046401379703
comorb;2020;1;93;2.18951030809328
comorb;2020;1;94;2.04004107738413
comorb;2020;1;95;1.90819122763806
comorb;2020;1;96;1.79053486173402
comorb;2020;1;97;1.6841345647174
comorb;2020;1;98;1.58657727910348
comorb;2020;1;99;1.49599681224475
comorb;2020;1;100;1.41107983520564
comorb;2020;2;0;2025.57721749859
comorb;2020;2;1;2423.53621065488
comorb;2020;2;2;2893.78751672549
comorb;2020;2;3;3437.74018584612
comorb;2020;2;4;4047.35618436309
comorb;2020;2;5;4702.03816858214
comorb;2020;2;6;5367.08636478475
comorb;2020;2;7;5995.17068567468
comorb;2020;2;8;6531.74367531885
comorb;2020;2;9;6924.02159747288
comorb;2020;2;10;7131.49905041361
comorb;2020;2;11;7134.80142994223
comorb;2020;2;12;6939.83983050556
comorb;2020;2;13;6575.85144275489
comorb;2020;2;14;6088.21400768307
comorb;2020;2;15;5528.70861749172
comorb;2020;2;16;4946.3438635359
comorb;2020;2;17;4380.97981439006
comorb;2020;2;18;3860.51182415346
comorb;2020;2;19;3401.09586003264
comorb;2020;2;20;2026.15112713669
comorb;2020;2;21;1706.91228525008
comorb;2020;2;22;1454.97302999407
comorb;2020;2;23;1258.31214128661
comorb;2020;2;24;1106.18180819093
comorb;2020;2;25;989.418468045773
comorb;2020;2;26;900.42529155117
comorb;2020;2;27;832.979544703925
comorb;2020;2;28;781.973549669134
comorb;2020;2;29;743.158510251762
comorb;2020;2;30;712.93209790563
comorb;2020;2;31;688.191741087596
comorb;2020;2;32;666.261593401303
comorb;2020;2;33;644.888240495625
comorb;2020;2;34;622.286909538512
comorb;2020;2;35;597.208104560791
comorb;2020;2;36;568.988446565064
comorb;2020;2;37;537.553160202735
comorb;2020;2;38;503.351984517516
comorb;2020;2;39;467.231228506595
comorb;2020;2;40;430.264534529015
comorb;2020;2;41;393.576117879579
comorb;2020;2;42;358.189367834263
comorb;2020;2;43;324.922776258731
comorb;2020;2;44;294.339988882465
comorb;2020;2;45;266.747461757478
comorb;2020;2;46;242.225451875373
comorb;2020;2;47;220.676398367715
comorb;2020;2;48;201.877436412828
comorb;2020;2;49;185.528391007918
comorb;2020;2;50;171.291128926428
comorb;2020;2;51;158.819510856805
comorb;2020;2;52;147.781095773766
comorb;2020;2;53;137.872413823717
comorb;2020;2;54;128.829450765909
comorb;2020;2;55;120.43440333918
comorb;2020;2;56;112.519132008212
comorb;2020;2;57;104.965314222444
comorb;2020;2;58;97.7012206874959
comorb;2020;2;59;90.6952927112282
comorb;2020;2;60;83.9471575133976
comorb;2020;2;61;77.4771748256426
comorb;2020;2;62;71.3158673372765
comorb;2020;2;63;65.4945438482311
comorb;2020;2;64;60.0380957274606
comorb;2020;2;65;54.9604536873301
comorb;2020;2;66;50.262689683691
comorb;2020;2;67;45.9333652505482
comorb;2020;2;68;41.95052170272
comorb;2020;2;69;38.2846686120333
comorb;2020;2;70;34.9021999041156
comorb;2020;2;71;31.7687862984176
comorb;2020;2;72;28.8524084417597
comorb;2020;2;73;26.1257842307635
comorb;2020;2;74;23.5680100857454
comorb;2020;2;75;21.1652989898034
comorb;2020;2;76;18.9107790400372
comorb;2020;2;77;16.8034237440174
comorb;2020;2;78;14.8463077133094
comorb;2020;2;79;13.0444889773346
comorb;2020;2;80;11.4028762262139
comorb;2020;2;81;9.9244216133191
comorb;2020;2;82;8.60888761754749
comorb;2020;2;83;7.45229646991526
comorb;2020;2;84;6.44702465867468
comorb;2020;2;85;5.58239270120116
comorb;2020;2;86;4.84554457737176
comorb;2020;2;87;4.2224129721515
comorb;2020;2;88;3.69860978978461
comorb;2020;2;89;3.26014339028613
comorb;2020;2;90;2.89392434820383
comorb;2020;2;91;2.5880677327857
comorb;2020;2;92;2.33202780549548
comorb;2020;2;93;2.11661243711141
comorb;2020;2;94;1.93392404810548
comorb;2020;2;95;1.77726631905078
comorb;2020;2;96;1.64104509736391
comorb;2020;2;97;1.52068032770875
comorb;2020;2;98;1.41253499391691
comorb;2020;2;99;1.31385810721008
comorb;2020;2;100;1.22273278717452
comorb;2021;1;0;968.214455190348
comorb;2021;1;1;1195.86805289475
comorb;2021;1;2;1472.83890238834
comorb;2021;1;3;1801.06427510446
comorb;2021;1;4;2174.87719987558
comorb;2021;1;5;2577.87248323015
comorb;2021;1;6;2981.30849663607
comorb;2021;1;7;3345.76139671034
comorb;2021;1;8;3627.08821873604
comorb;2021;1;9;3785.99691090203
comorb;2021;1;10;3798.35672311531
comorb;2021;1;11;3662.21307538164
comorb;2021;1;12;3398.41866610041
comorb;2021;1;13;3044.5951819846
comorb;2021;1;14;2645.11849851715
comorb;2021;1;15;2241.1590499725
comorb;2021;1;16;1863.96455806532
comorb;2021;1;17;1532.48326317194
comorb;2021;1;18;1254.5228343739
comorb;2021;1;19;1029.76978672107
comorb;2021;1;20;573.386431567819
comorb;2021;1;21;475.300321809795
comorb;2021;1;22;401.81463776398
comorb;2021;1;23;347.648542565804
comorb;2021;1;24;308.504646971313
comorb;2021;1;25;281.029591068756
comorb;2021;1;26;262.664839129841
comorb;2021;1;27;251.463630409681
comorb;2021;1;28;245.912217523832
comorb;2021;1;29;244.771931339584
comorb;2021;1;30;246.949258591968
comorb;2021;1;31;251.399123774012
comorb;2021;1;32;257.067418493104
comorb;2021;1;33;262.878638601133
comorb;2021;1;34;267.770469248141
comorb;2021;1;35;270.768531442923
comorb;2021;1;36;271.083404955115
comorb;2021;1;37;268.203186868456
comorb;2021;1;38;261.953382510977
comorb;2021;1;39;252.504279943338
comorb;2021;1;40;240.321763602088
comorb;2021;1;41;226.074443471123
comorb;2021;1;42;210.521160013573
comorb;2021;1;43;194.404712445081
comorb;2021;1;44;178.371059226104
comorb;2021;1;45;162.922545412787
comorb;2021;1;46;148.403679228054
comorb;2021;1;47;135.011603166256
comorb;2021;1;48;122.821287935273
comorb;2021;1;49;111.81653654335
comorb;2021;1;50;101.92047497554
comorb;2021;1;51;93.0219569872122
comorb;2021;1;52;84.9964599881649
comorb;2021;1;53;77.7213819999225
comorb;2021;1;54;71.0862882599952
comorb;2021;1;55;64.9988522036033
comorb;2021;1;56;59.3872329592656
comorb;2021;1;57;54.1995970420708
comorb;2021;1;58;49.4014978990749
comorb;2021;1;59;44.9718663638073
comorb;2021;1;60;40.8983868640509
comorb;2021;1;61;37.1729848078379
comorb;2021;1;62;33.7880064843534
comorb;2021;1;63;30.7334527861572
comorb;2021;1;64;27.9953824292097
comorb;2021;1;65;25.555386851169
comorb;2021;1;66;23.3908990895942
comorb;2021;1;67;21.476045793332
comorb;2021;1;68;19.7827717855997
comorb;2021;1;69;18.282031646038
comorb;2021;1;70;16.9449215272205
comorb;2021;1;71;15.7436925257087
comorb;2021;1;72;14.6526306935591
comorb;2021;1;73;13.6488049757052
comorb;2021;1;74;12.7126780249552
comorb;2021;1;75;11.8285564523302
comorb;2021;1;76;10.9848394778684
comorb;2021;1;77;10.174019985508
comorb;2021;1;78;9.39240683459819
comorb;2021;1;79;8.63957162384741
comorb;2021;1;80;7.9175685242264
comorb;2021;1;81;7.23001837972276
comorb;2021;1;82;6.58117386515003
comorb;2021;1;83;5.97508241805142
comorb;2021;1;84;5.41493816096381
comorb;2021;1;85;4.90267170461591
comorb;2021;1;86;4.43878053854481
comorb;2021;1;87;4.02236476209098
comorb;2021;1;88;3.65131045902318
comorb;2021;1;89;3.3225573007512
comorb;2021;1;90;3.03239443554595
comorb;2021;1;91;2.7767435982667
comorb;2021;1;92;2.55140501971434
comorb;2021;1;93;2.35225609423562
comorb;2021;1;94;2.17540285407642
comorb;2021;1;95;2.01728976861086
comorb;2021;1;96;1.87477500125239
comorb;2021;1;97;1.74517730768287
comorb;2021;1;98;1.62629864557946
comorb;2021;1;99;1.51642452402804
comorb;2021;1;100;1.41430303957222
comorb;2021;2;0;1699.75996730508
comorb;2021;2;1;2050.60995597344
comorb;2021;2;2;2468.8188455886
comorb;2021;2;3;2957.12679657404
comorb;2021;2;4;3510.06807497397
comorb;2021;2;5;4110.88449773229
comorb;2021;2;6;4729.69514426072
comorb;2021;2;7;5324.30328554143
comorb;2021;2;8;5844.63762924192
comorb;2021;2;9;6240.69343036678
comorb;2021;2;10;6472.28208788378
comorb;2021;2;11;6517.69360095116
comorb;2021;2;12;6378.33536660649
comorb;2021;2;13;6077.76456553695
comorb;2021;2;14;5655.65230657154
comorb;2021;2;15;5158.9917657365
comorb;2021;2;16;4633.44448996517
comorb;2021;2;17;4117.04141407217
comorb;2021;2;18;3637.12316184807
comorb;2021;2;19;3210.17612316276
comorb;2021;2;20;2008.0402313091
comorb;2021;2;21;1693.51670362559
comorb;2021;2;22;1444.15505808685
comorb;2021;2;23;1248.65247723347
comorb;2021;2;24;1096.73909609965
comorb;2021;2;25;979.557735811602
comorb;2021;2;26;889.703389510199
comorb;2021;2;27;821.074360098873
comorb;2021;2;28;768.645500893403
comorb;2021;2;29;728.235275409976
comorb;2021;2;30;696.309442387414
comorb;2021;2;31;669.844236292185
comorb;2021;2;32;646.257108858384
comorb;2021;2;33;623.399906837942
comorb;2021;2;34;599.59656886718
comorb;2021;2;35;573.696771836948
comorb;2021;2;36;545.112212002692
comorb;2021;2;37;513.806752516287
comorb;2021;2;38;480.22574063205
comorb;2021;2;39;445.169194203301
comorb;2021;2;40;409.631094482212
comorb;2021;2;41;374.636104240547
comorb;2021;2;42;341.103041387873
comorb;2021;2;43;309.753724985947
comorb;2021;2;44;281.071834947281
comorb;2021;2;45;255.304640113289
comorb;2021;2;46;232.493947143029
comorb;2021;2;47;212.521622052894
comorb;2021;2;48;195.15782896097
comorb;2021;2;49;180.104478039085
comorb;2021;2;50;167.03051390338
comorb;2021;2;51;155.598676349404
comorb;2021;2;52;145.485013260913
comorb;2021;2;53;136.392930594266
comorb;2021;2;54;128.063302877197
comorb;2021;2;55;120.281530842534
comorb;2021;2;56;112.881760104231
comorb;2021;2;57;105.748022683757
comorb;2021;2;58;98.8119766395438
comorb;2021;2;59;92.0472057233259
comorb;2021;2;60;85.4605719479296
comorb;2021;2;61;79.0816707457474
comorb;2021;2;62;72.9517997683125
comorb;2021;2;63;67.1138837833263
comorb;2021;2;64;61.6044994318965
comorb;2021;2;65;56.4486329099923
comorb;2021;2;66;51.657251978462
comorb;2021;2;67;47.2273299043291
comorb;2021;2;68;43.1437012643556
comorb;2021;2;69;39.3820585872873
comorb;2021;2;70;35.9124621107502
comorb;2021;2;71;32.7028628157217
comorb;2021;2;72;29.7222738557629
comorb;2021;2;73;26.9433368253099
comorb;2021;2;74;24.3441135053618
comorb;2021;2;75;21.909005101
comorb;2021;2;76;19.6287780411387
comorb;2021;2;77;17.4997680106932
comorb;2021;2;78;15.5224357514782
comorb;2021;2;79;13.6995377461813
comorb;2021;2;80;12.034224598247
comorb;2021;2;81;10.5283696500375
comorb;2021;2;82;9.18135852538855
comorb;2021;2;83;7.98945610154552
comorb;2021;2;84;6.94574352336961
comorb;2021;2;85;6.04051699762673
comorb;2021;2;86;5.26198316586129
comorb;2021;2;87;4.59707678324761
comorb;2021;2;88;4.03225474527829
comorb;2021;2;89;3.55416860249763
comorb;2021;2;90;3.15016849228301
comorb;2021;2;91;2.80863314747259
comorb;2021;2;92;2.51914816561367
comorb;2021;2;93;2.27256815837399
comorb;2021;2;94;2.06100080300597
comorb;2021;2;95;1.87774609286155
comorb;2021;2;96;1.71721571483925
comorb;2021;2;97;1.57484806500995
comorb;2021;2;98;1.44702572143003
comorb;2021;2;99;1.33099542264859
comorb;2021;2;100;1.224786560775
comorb;2022;1;0;887.288217641958
comorb;2022;1;1;1097.60051021886
comorb;2022;1;2;1353.88284889395
comorb;2022;1;3;1658.10630769503
comorb;2022;1;4;2005.22197947341
comorb;2022;1;5;2380.21167464348
comorb;2022;1;6;2756.54194600127
comorb;2022;1;7;3097.63053093305
comorb;2022;1;8;3362.33456164158
comorb;2022;1;9;3513.83855682265
comorb;2022;1;10;3529.29251293905
comorb;2022;1;11;3406.43414385487
comorb;2022;1;12;3164.28491860004
comorb;2022;1;13;2837.61122432508
comorb;2022;1;14;2467.63110214411
comorb;2022;1;15;2092.72071514831
comorb;2022;1;16;1742.10909238816
comorb;2022;1;17;1433.60946736516
comorb;2022;1;18;1174.65573773306
comorb;2022;1;19;965.090343365724
comorb;2022;1;20;569.215600269694
comorb;2022;1;21;472.259662358663
comorb;2022;1;22;399.586349020651
comorb;2022;1;23;346.005224222133
comorb;2022;1;24;307.285929459561
comorb;2022;1;25;280.123049940095
comorb;2022;1;26;261.991419364118
comorb;2022;1;27;250.966900012993
comorb;2022;1;28;245.550573452952
comorb;2022;1;29;244.513014760493
comorb;2022;1;30;246.766089224007
comorb;2022;1;31;251.267717485699
comorb;2022;1;32;256.965828522312
comorb;2022;1;33;262.787393870627
comorb;2022;1;34;267.674238422043
comorb;2022;1;35;270.658551139702
comorb;2022;1;36;270.959898237093
comorb;2022;1;37;268.076846993212
comorb;2022;1;38;261.845156189915
comorb;2022;1;39;252.443162409404
comorb;2022;1;40;240.340946007112
comorb;2022;1;41;226.20666564851
comorb;2022;1;42;210.794306112428
comorb;2022;1;43;194.838500359008
comorb;2022;1;44;178.975247287711
comorb;2022;1;45;163.696619405151
comorb;2022;1;46;149.337659024403
comorb;2022;1;47;136.087488677252
comorb;2022;1;48;124.014719713586
comorb;2022;1;49;113.098398951011
comorb;2022;1;50;103.258338937156
comorb;2022;1;51;94.3813895598703
comorb;2022;1;52;86.3422938671248
comorb;2022;1;53;79.0190380493686
comorb;2022;1;54;72.3031922596179
comorb;2022;1;55;66.1059068793714
comorb;2022;1;56;60.3602265444035
comorb;2022;1;57;55.0203778270829
comorb;2022;1;58;50.0587401093406
comorb;2022;1;59;45.4613009445459
comorb;2022;1;60;41.2224584972674
comorb;2022;1;61;37.3399974584045
comorb;2022;1;62;33.8109041571622
comorb;2022;1;63;30.6284277729894
comorb;2022;1;64;27.7805026939307
comorb;2022;1;65;25.2493949457925
comorb;2022;1;66;23.0122741630802
comorb;2022;1;67;21.0423565784824
comorb;2022;1;68;19.3102961779247
comorb;2022;1;69;17.7855848007236
comorb;2022;1;70;16.4378200930026
comorb;2022;1;71;15.2377845239019
comorb;2022;1;72;14.1583339342902
comorb;2022;1;73;13.175117111773
comorb;2022;1;74;12.2671442324625
comorb;2022;1;75;11.4172025317934
comorb;2022;1;76;10.6120953278661
comorb;2022;1;77;9.84266779976294
comorb;2022;1;78;9.10358809071516
comorb;2022;1;79;8.39287712120686
comorb;2022;1;80;7.71121904694103
comorb;2022;1;81;7.06112467105222
comorb;2022;1;82;6.44604875359497
comorb;2022;1;83;5.86956919671498
comorb;2022;1;84;5.33471925571981
comorb;2022;1;85;4.84352908225079
comorb;2022;1;86;4.39679107752519
comorb;2022;1;87;3.99402626538803
comorb;2022;1;88;3.63360418751976
comorb;2022;1;89;3.3129593110833
comorb;2022;1;90;3.02885049042516
comorb;2022;1;91;2.77762181204822
comorb;2022;1;92;2.55543792211766
comorb;2022;1;93;2.35848058222465
comorb;2022;1;94;2.18310338331525
comorb;2022;1;95;2.02594757613014
comorb;2022;1;96;1.88402431724055
comorb;2022;1;97;1.75476838008003
comorb;2022;1;98;1.6360668387474
comorb;2022;1;99;1.52626459730667
comorb;2022;1;100;1.42414779783304
comorb;2022;2;0;1599.2851135135
comorb;2022;2;1;1932.36536050672
comorb;2022;2;2;2330.02300885381
comorb;2022;2;3;2795.10580532665
comorb;2022;2;4;3322.67911142292
comorb;2022;2;5;3897.03737441928
comorb;2022;2;6;4489.8929088061
comorb;2022;2;7;5061.07277371767
comorb;2022;2;8;5562.69875823866
comorb;2022;2;9;5946.74811176701
comorb;2022;2;10;6174.3961287805
comorb;2022;2;11;6224.37105613425
comorb;2022;2;12;6097.49140911884
comorb;2022;2;13;5815.83874387603
comorb;2022;2;14;5417.05133347939
comorb;2022;2;15;4945.93694595848
comorb;2022;2;16;4446.17761155115
comorb;2022;2;17;3954.26255169345
comorb;2022;2;18;3496.51332229152
comorb;2022;2;19;3088.88564732983
comorb;2022;2;20;1992.23129317041
comorb;2022;2;21;1681.66774355991
comorb;2022;2;22;1435.28015655194
comorb;2022;2;23;1242.00055993248
comorb;2022;2;24;1091.74762313715
comorb;2022;2;25;975.808954190515
comorb;2022;2;26;886.887098281311
comorb;2022;2;27;818.958172152614
comorb;2022;2;28;767.052167610452
comorb;2022;2;29;727.02616899492
comorb;2022;2;30;695.373284821588
comorb;2022;2;31;669.0902867864
comorb;2022;2;32;645.61206378193
comorb;2022;2;33;622.807637151512
comorb;2022;2;34;599.019555426814
comorb;2022;2;35;573.117849739936
comorb;2022;2;36;544.535208450587
comorb;2022;2;37;513.254949224698
comorb;2022;2;38;479.73779443305
comorb;2022;2;39;444.792993114656
comorb;2022;2;40;409.416692204425
comorb;2022;2;41;374.629111133523
comorb;2022;2;42;341.339602583493
comorb;2022;2;43;310.257646117293
comorb;2022;2;44;281.853786885988
comorb;2022;2;45;256.362912880125
comorb;2022;2;46;233.816032673464
comorb;2022;2;47;214.085963094383
comorb;2022;2;48;196.935283449279
comorb;2022;2;49;182.059312086045
comorb;2022;2;50;169.120976799622
comorb;2022;2;51;157.777386829646
comorb;2022;2;52;147.699480462226
comorb;2022;2;53;138.586539440877
comorb;2022;2;54;130.177011731109
comorb;2022;2;55;122.256368715329
comorb;2022;2;56;114.661998884856
comorb;2022;2;57;107.284685309725
comorb;2022;2;58;100.066186706157
comorb;2022;2;59;92.9928424532871
comorb;2022;2;60;86.0857903849489
comorb;2022;2;61;79.3890584577174
comorb;2022;2;62;72.9572057001795
comorb;2022;2;63;66.8441933439335
comorb;2022;2;64;61.0947784303702
comorb;2022;2;65;55.7390945944361
