year;sex;age;s_pop;f_dead;f_born;f_immig_pop;f_immig_cvd;f_immig_cancer;f_immig_comorb;f_pop_cancer;f_cancer_pop;f_pop_cvd;f_cvd_pop;f_pop_comorb;f_comorb_pop;f_cancer_comorb;f_comorb_cancer;f_cvd_comorb;f_comorb_cvd;f_cancer_dead;f_cvd_dead;f_comorb_dead;dcost_unit_cancer;icost_unit_cancer;dcost_unit_cvd;icost_unit_cvd;dcost_cancer;dcost_cvd;icost_cancer;icost_cvd;dcost_growth_cancer;dcost_growth_cvd;prev_fruit;prev_wholegrains;prev_greens;prev_meat;prev_salt;paf_cancer_fruit;paf_cancer_wholegrains;paf_cancer_greens;paf_cancer_meat;paf_cancer_salt;paf_cvd_fruit;paf_cvd_wholegrains;paf_cvd_greens;paf_cvd_meat;paf_cvd_salt;paf_cancer_comorb_fruit;paf_cancer_comorb_wholegrains;paf_cancer_comorb_greens;paf_cancer_comorb_meat;paf_cancer_comorb_salt;paf_cvd_comorb_fruit;paf_cvd_comorb_wholegrains;paf_cvd_comorb_greens;paf_cvd_comorb_meat;paf_cvd_comorb_salt;paf_comorb_fruit;paf_comorb_wholegrains;paf_comorb_greens;paf_comorb_meat;paf_comorb_salt;s_cancer;s_cvd;s_comorb;s_dead_cancer;s_dead_cvd;s_dead_comorb;s_dead;f_emig_pop;f_emig_cvd;f_emig_cancer;f_emig_comorb;heal_cvd_pop;heal_cancer_pop;heal_comorb_pop;heal_comorb_cancer;heal_comorb_cvd;dr;dr_cancer;dr_cvd;dr_comorb;prev_alcohol;prev_bmi;prev_smoking;prev_inactivity;paf_cvd_smoking;paf_cvd_inactivity;paf_cvd_bmi;paf_cvd_alcohol;cpaf_diet_cvd;p_pop_cvd;paf_cancer_smoking;paf_cancer_inactivity;paf_cancer_bmi;paf_cancer_alcohol;cpaf_diet_cancer;p_pop_cancer;paf_cancer_other;paf_cvd_other;paf_comorb_other;paf_cancer_comorb_other;paf_cvd_comorb_other;calibration_cancer;calibration_cvd;calibration_comorb;calibration_cancer_comorb;calibration_cvd_comorb;calibration_mortality
2024;2;87;12053.6376466172;553.278015232869;0;15.2484293503915;9.45322598169383;1.23876186663473;1.16350623437638;218.057476354475;142.605038987694;1233.36828654819;488.115086705287;56.9950141637775;15.7073184190155;97.766676689475;28.1053121327829;166.533025123691;130.76389122032;96.7109256233994;974.258408734991;186.447197284938;86574.8344381803;0;33073.0430170819;0;168178054.292863;288228137.188845;0;0;0;0;0.465128585912124;0.954276886859625;0.605453399578407;0.403527186557514;0.508897473364926;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;990.323996584914;7762.64583696231;952.250371408275;198.389582099857;1834.36573577733;369.018483173413;1073.4152980363;10.1656195669277;6.30215065446258;0.825841244423154;0.775670822917587;0.0617846001973857;0.137747933887162;0.0161536765549609;0.028903986635909;0.134479835926923;0.0434166540800468;0.0934169667741397;0.123319618491892;0.19174550608675;0.0608772019954742;0.452951708893632;0.0376830455991755;0.774998982082066;0;0;0;0;0;0.0967844786455588;0;0;0;0;0;0.0171113360007004;0.0171113360007004;0.0967844786455588;0.00447249438095709;0.0944367591256823;0.0210794065931849;0;0;0;0;0;1.07717097252727
2024;2;88;10507.7748253162;554.637091434566;0;10.4079742940762;6.94423661709774;0.862950860279621;0.819573085768546;191.405681498449;134.266212073097;1138.71788802054;454.541127906756;52.1409579352071;17.6507061052354;86.9466161681761;26.1799861199238;144.026753632197;120.513732151337;87.5346763904172;990.270447983235;169.236903565755;86574.8344381803;0;33073.0430170819;0;150055357.745042;268797506.46561;0;0;0;0;0.45809431814768;0.953958704394638;0.601203905786464;0.39718056768979;0.503947173400797;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;880.010376495701;7274.15547043722;853.234147953156;187.79773914684;1936.69801676387;345.396723960181;1112.93980627346;7.66903369037193;5.11680592838781;0.63585852862709;0.603895957934719;0.0610640878496288;0.145150277388396;0.0200914645364266;0.0298001824718262;0.137178499332263;0.0497141362462383;0.0946305281350706;0.133035181896553;0.192639162760604;0.0512003198892566;0.441184950470348;0.0383535142615461;0.80740141569672;0;0;0;0;0;0.102067418687523;0;0;0;0;0;0.0171563861762401;0.0171563861762401;0.102067418687523;0.00467358336979537;0.0939947977970992;0.0193488813146464;0;0;0;0;0;1.03093244258355
2024;2;89;8709.52767955135;556.542612582619;0;3.75562337297607;2.65878776922409;0.311482667330987;0.307060423046397;158.178587444219;114.815893200272;1029.66591736688;404.062733588301;44.8698326541041;13.4459735490498;76.1835570863936;22.6341100334173;128.209873678618;110.112219934636;78.3404730475446;993.602374717175;155.496859577719;86574.8344381803;0;33073.0430170819;0;126864573.880457;236077309.173174;0;0;0;0;0.451076716403725;0.953638415302767;0.596939112051609;0.390868356384667;0.498996099448737;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;729.515850170947;6402.19942769543;735.858871059917;166.232567147003;1922.85083736873;313.492072487776;1102.30410135661;5.90169387181954;4.17809506592357;0.489472762948695;0.482523521930054;0.0612175392226397;0.148483729231769;0.0176392108455232;0.0296927431638769;0.144451620182826;0.0596935121590085;0.101312503553756;0.150535764102245;0.203989832487951;0.0415234377830394;0.429418192047065;0.0390239829239167;0.839803849311373;0;0;0;0;0;0.110439656494285;0;0;0;0;0;0.0169658804544721;0.0169658804544721;0.110439656494285;0.00481263759603461;0.0985231081432048;0.0194244415983372;0;0;0;0;0;1.03719586775791
2024;2;90;7427.58873121414;564.969174169624;0;7.85919409005569;5.9026762960963;0.646996474163772;0.648340828645211;123.243632867769;99.7751057357095;921.920357895492;373.690663743726;35.4725400944775;10.3399181717907;67.4893775501844;18.5112093843604;111.824473914549;92.4305164919618;71.0506741876715;1008.55812791619;141.279773252908;86574.8344381803;0;33073.0430170819;0;107884060.57962;211574812.503674;0;0;0;0;0.444078521653823;0.953316007137539;0.592659611473577;0.384592460932336;0.494045222359628;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;610.987101765755;5762.04884632383;635.149391358656;153.67996871912;1980.21508103595;284.763801192011;1128.58553973066;5.76340899937417;4.32862928380395;0.474464081053432;0.475449941006488;0.0622524663678535;0.151639926249667;0.0156822008542846;0.0280753192431681;0.1401862084989;0.0706870764620662;0.107984039850048;0.168013913725139;0.21427420836312;0.0318465556768222;0.417651433623782;0.0396944515862883;0.872206282926026;0;0;0;0;0;0.115347629233535;0;0;0;0;0;0.0154198361579481;0.0154198361579481;0.115347629233535;0.00443820701836949;0.102571519808303;0.0186286412181879;0;0;0;0;0;1.03272412544177
2024;2;91;6185.57228285042;572.227683333331;0;1.55229298668611;1.21898994699085;0.12436830987329;0.132642455697421;102.099255503393;82.4204378841673;827.935658066561;325.906601055998;30.3413644458412;9.97649653203965;60.9778877286489;20.6301753925727;97.0264325679959;84.8280156450216;63.7077601739192;1006.67581047267;132.303118368814;86574.8344381803;0;33073.0430170819;0;90296128.4514469;184170562.847657;0;0;0;0;0.437102444235721;0.952991467399933;0.588366005901717;0.378354742503399;0.489095512829954;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;497.777090041077;5023.39400545157;545.206463290739;137.993699155807;1981.23874736994;266.921700130649;1139.80259842185;4.65687896005834;3.65696984097255;0.373104929619869;0.397927367092263;0.0616837438613716;0.152898377634534;0.0173529451654931;0.0358837695369427;0.147548380261372;0.0850497147169937;0.118184438512834;0.190531681909583;0.230125751149676;0.0221696735706045;0.405884675200499;0.040364920248658;0.904608716540681;0;0;0;0;0;0.123055373889643;0;0;0;0;0;0.0151749256568608;0.0151749256568608;0.123055373889643;0.00450961123588272;0.113120244743109;0.0183640147051779;0;0;0;0;0;1.0493082661499
2024;2;92;5321.2588366462;577.244427529359;0;3.04926894042986;2.51707621288717;0.228575855927287;0.262417608861285;86.8265243626673;64.9006070128299;738.181138990168;291.668601415116;26.2916392889457;9.86092790018208;50.3425787968903;17.6450075775704;86.8484529939154;74.027120409134;55.3066695189617;1005.91283411006;120.745689619206;86574.8344381803;0;33073.0430170819;0;76021297.6662764;165558141.988922;0;0;0;0;0.430151159728665;0.952664783538458;0.584058905620197;0.372157013184824;0.484147940640701;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;405.021889023162;4532.7559916149;473.07736648925;121.421915809655;2034.00849690895;249.183259938288;1175.2668188501;2.54105745035822;2.09756351073931;0.190479879939406;0.218681340717738;0.0605491582489063;0.148365594229743;0.0196353933501949;0.0351353004463572;0.147405157255916;0.0989187945523867;0.126433438233122;0.20882321608026;0.240432658570588;0.0124927914643873;0.394117916777215;0.0410353889110286;0.937011150155334;0;0;0;0;0;0.126497519850898;0;0;0;0;0;0.0148789225422045;0.0148789225422045;0.126497519850898;0.00450543503104914;0.115085312172531;0.0180293686001429;0;0;0;0;0;1.03557757289476
2024;2;93;4299.98243831163;566.373376334732;0;2.99456746488903;2.59219372964324;0.238618672843736;0.271677847823187;68.3738659660602;57.9175623194578;636.954875449055;269.045248634399;23.0788159256462;7.42823769061566;47.2363905313476;16.4045602886938;70.7334215274189;68.4259566151992;53.6498569224473;974.948100376972;112.883621249154;86574.8344381803;0;33073.0430170819;0;64444364.7768102;139705692.802848;0;0;0;0;0.42322730494595;0.952335942949247;0.579738929022738;0.366001034145677;0.479203473897776;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;343.743453772944;3823.52187604038;400.634115009211;117.621922612804;1962.85755618404;230.689601814189;1138.00839530618;1.49728373244452;1.29609686482162;0.119309336421868;0.135838923911594;0.0652497257646616;0.152590209207548;0.0171890701306617;0.0379604354369623;0.158338843747849;0.118902106318186;0.141346468392385;0.236447573437063;0.261214646470736;0.00281590935816967;0.382351158353932;0.0417058575734002;0.969413583769987;0;0;0;0;0;0.133719697085073;0;0;0;0;0;0.0143541293079375;0.0143541293079375;0.133719697085073;0.00484507206650058;0.12444948345083;0.0171544986595619;0;0;0;0;0;1.0615097589542
2024;2;94;3554.84772872495;528.930488299948;0;2.52546701822157;2.17951530404646;0.187959814084332;0.228244056219192;60.8345043953567;47.2080487642361;560.203646600822;230.457003651661;15.9482647517891;7.34124979440634;36.0876477965991;14.3234284178119;61.407495276162;56.5577543197642;43.983094651803;854.644387107167;95.4589501813101;86574.8344381803;0;33073.0430170819;0;52014051.1684686;115837554.874825;0;0;0;0;0.416333474055108;0.952004932976152;0.575406702277141;0.359888513935606;0.47426307827522;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;270.570178224656;3172.24790889843;330.22855856773;100.337051641427;1806.16938145092;206.221999616433;1115.35865488666;2.02037361457725;1.74361224323717;0.150367851267465;0.182595244975353;0.067118021665147;0.159426386382252;0.0204164243490652;0.0398342517828948;0.157290263205906;0.132943178754114;0.148535388049288;0.248905607470965;0.265476654438715;0;0.370584399930648;0.0423763262357699;1;0;0;0;0;0;0.140803480185332;0;0;0;0;0;0.0152903501899545;0.0152903501899545;0.140803480185332;0.00400849082935203;0.12187166027514;0.0178842453604822;0;0;0;0;0;1.01699306885596
2024;2;95;2680.55722281173;476.209383465736;0;0.497440905095526;0.444154118038957;0.0366702834765438;0.0432450935248244;45.1545718103284;32.3450432584708;414.163314421387;185.665180524389;11.4442858922537;5.31634993861578;30.1838442088741;9.83638539297752;44.0525137755863;40.7872404959692;37.2112981596528;749.070689597816;75.5178457641116;86574.8344381803;0;33073.0430170819;0;38286302.8168293;88938520.7690608;0;0;0;0;0.409472214837397;0.95167174091085;0.571062858980037;0.353821106918517;0.469327716262457;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;201.437469245802;2448.35829376025;240.796155170402;83.008728518876;1568.52168059734;158.650288400693;984.525243628263;2.98464543057314;2.66492470823373;0.220021700859262;0.259470561148946;0.0686403482835311;0.144835884681478;0.0201864256490653;0.0373492085140266;0.154871031291971;0.157195156772806;0.166626188935088;0.276931155738298;0.286744739585698;0;0.358817641507365;0.0430467948981406;1;0;0;0;0;0;0.136713952728525;0;0;0;0;0;0.0149053761668352;0.0149053761668352;0.136713952728525;0.00377772126599656;0.135158384057356;0.0162861979816624;0;0;0;0;0;1.03490441865456
2024;2;96;2053.53555905693;420.524706943391;0;2.00129089316576;1.84275811136819;0.153070413157779;0.190655675020791;34.893248420489;26.3862560575346;334.786187600261;151.851452684337;7.36713640130038;2.98990646519023;24.2079343265789;10.2539081734573;35.9569812751874;34.5826699005075;32.6005195326631;641.475627919176;67.0249838908465;86574.8344381803;0;33073.0430170819;0;31331564.8346839;70762372.9482428;0;0;0;0;0.402646025097523;0.951336353992947;0.566708039802177;0.347800411843283;0.464398346416835;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;161.088194312819;1938.76520237327;200.813333284749;74.2710005866345;1377.33375544141;145.574937221586;883.647368293797;2.00129089316576;1.84275811136819;0.153070413157779;0.190655675020791;0.0702210833709541;0.146893785961818;0.013363640112183;0.0458307108161448;0.154570171357987;0.179059844817388;0.181488943639189;0.296639332401948;0.299573840743927;0;0.347050883084081;0.0437172635605121;1;0;0;0;0;0;0.142552296711492;0;0;0;0;0;0.0148575804089162;0.0148575804089162;0.142552296711492;0.00313693411822044;0.134766945177538;0.0166276853810646;0;0;0;0;0;1.01827420322514
2024;2;97;1531.7805307452;368.335954947551;0;0.502665590412609;0.461467975879493;0.0354119978199009;0.0435363218190968;23.4278588980153;20.6662293311209;248.194135402524;124.017897652488;5.32896963797704;2.38757947843997;16.2503498431975;7.18173746753394;24.4881582799442;24.5576757030573;25.3012071432202;526.493844501201;49.1014480230734;86574.8344381803;0;33073.0430170819;0;21192420.2490446;51788846.5515414;0;0;0;0;0.395857349233655;0.950998759410096;0.562342892124691;0.341827970552791;0.459475922622688;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;109.440001011106;1430.54569786113;135.347302211256;58.1005766213182;1146.41962837478;107.484443847889;779.803245749057;1.50799677123782;1.38440392763848;0.106235993459703;0.13060896545729;0.0763159129885415;0.165723128349228;0.015573219681249;0.0468435820817326;0.160179831514747;0.208083318193522;0.202891157917817;0.323984353762752;0.320268976859519;0;0.335284124660798;0.0443877322228827;1;0;0;0;0;0;0.140211832586594;0;0;0;0;0;0.013235054987675;0.013235054987675;0.140211832586594;0.00301048450450809;0.130312054977956;0.0150690843169955;0;0;0;0;0;1.025048066426
2024;2;98;1104.62977050304;302.315271011849;0;0.512932804164248;0.47535828915517;0.0381111012339208;0.0444567245119616;15.4013106634198;13.7993732508404;178.794242243486;90.3381921609363;3.35232352815175;2.72086766348008;12.6571630610606;6.08677716097176;16.6219791076403;19.3036989915973;21.1570772062333;409.801522507929;37.1772718711848;86574.8344381803;0;33073.0430170819;0;15566513.5278363;37703894.9083165;0;0;0;0;0.389108574976977;0.950658944298114;0.557968069666744;0.33590526683205;0.454561393358111;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;83.4038848060405;1043.61867007393;96.4002537620996;50.5062294074036;914.436872712126;84.6707964833286;650.240181347359;1.0258656083285;0.95071657831034;0.0762222024678416;0.0889134490239232;0.0754585348911635;0.14376921734825;0.0243012158243463;0.0543635721240066;0.172409471323947;0.234022522052604;0.220425694415608;0.342302870413075;0.332045883608509;0;0.323517366237514;0.0450582008852525;1;0;0;0;0;0;0.138404783053995;0;0;0;0;0;0.0119221683784141;0.0119221683784141;0.138404783053995;0.00259503664558053;0.131869063475549;0.0138841630594024;0;0;0;0;0;1.00058566232192
2024;2;99;786.805657776094;240.832916830271;0;0;0;0;0;11.4101128759038;12.1605097831631;122.47022969329;72.1109438967056;2.78460502825574;1.79823185479726;8.94435346737101;3.67980244106786;10.9787268957708;15.5466531779963;16.371663371574;287.86388910632;24.6236781576953;86574.8344381803;0;33073.0430170819;0;10363308.2062802;24967414.6470609;0;0;0;0;0.38240203030907;0.950316895741115;0.553584232104988;0.330033725395573;0.44965570097067;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;58.3454950991517;693.559393676038;61.3579761639701;40.7010849695625;659.382083747588;58.3310003621372;530.380229044906;1.55979949468151;1.35719784602475;0.116259212970824;0.121787023713847;0.0894984170048803;0.176190195759142;0.0248715015172673;0.0508956682933311;0.215027115148372;0.260078472374378;0.23720441213198;0.357273958648891;0.34057223879446;0;0.311750607814231;0.045728669547624;1;0;0;0;0;0;0.132257129420635;0;0;0;0;0;0.012321923287902;0.012321923287902;0.132257129420635;0.00300712972066506;0.129592214179786;0.0136259300572722;0;0;0;0;0;0.966221586724705
2024;2;100;1131.88699598119;692.321568060719;0;0;0;0;0;26.6560678619554;27.9716876545292;278.563467745126;191.744214333319;5.5477676581151;2.10737899264043;19.0051937565643;9.18007143412168;25.1231140925386;33.1408051066438;41.4464907075188;721.108582842;62.1032490474432;86574.8344381803;0;33073.0430170819;0;13954797.5641184;33076771.8512722;0;0;0;0;0.375739980564524;0.949972600771634;0.549192044685295;0.324214711013683;0.444759780963167;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;76.7821524042717;915.707207954489;84.4055374674652;110.703297741984;1715.41095077434;151.940451641688;1584.68716297825;0.76620863013263;0.618660977269492;0.0518891694561676;0.05684403886382;0.159267333582363;0.277012339254306;0.019050873043012;0.0829885730226948;0.299595503625484;0.46432063666623;0.410457512845585;0.598970047737419;0.561418291296057;0;0.299983849390947;0.0463991382099946;1;0;0;0;0;0;0.186824696300703;0;0;0;0;0;0.0178774762648964;0.0178774762648964;0.186824696300703;0.00372073199786029;0.188214356084258;0.0208678598554659;0;0;0;0;0;1.49955239109598
2025;1;0;50846.4101809006;6.72982438572793;50470.7449507195;457.402727619192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89019.9935347583;0;33352.5113442038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;0;0;0;0;0;0;6.59456169485305;67.3023103225908;0;0;0;0;0;0;0;0;0.000265366992113435;0.0298034158536386;0.00779356878277541;0.168182471949443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2025;1;1;51409.2858228207;17.6322587662377;0;696.937694098301;0;0.0793464067506102;0;11.8440813488364;0;0;0;0;0;0;0;0;0;0.279068492779052;0;0;89019.9935347583;0;33352.5113442038;0;1033086.11411408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;11.6051021022677;0;0;0.273552323096812;0;0;24.2613319953337;381.21121160322;0;0.0434009239418404;0;0;0;0;0;0;0.000343936441609246;0.0478131921633504;0.0125031105051548;0.269812725135807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000231031726975865;0.000231031726975865;0;0;0;0;0;0;0;0;0;1.60428564289931
2025;1;2;52365.8475878581;6.56863186076051;0;672.759278553578;0;0.229309057475994;0;12.394485870682;0;0;0;0;0;0;0;0;0;0.384193859849758;0;0;89019.9935347583;0;33352.5113442038;0;2122721.50917307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;23.8454466787199;0;0;0.677635373554675;0;0;31.1319209539732;432.929247743407;0;0.147563327505896;0;0;0;0;0;0;0.000125702589203915;0.0215704004346934;0.00564064200846519;0.121723069726693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000237190787796058;0.000237190787796058;0;0;0;0;0;0;0;0;0;0.72375597953682
2025;1;3;54791.39798337;5.44058532712742;0;705.731558019016;0;0.479675689407722;0;14.1894723200197;0;0;0;0;0;0;0;0;0;0.777856950571771;0;0;89019.9935347583;0;33352.5113442038;0;3911373.46279453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;43.9381458870508;0;0;2.02085649402649;0;0;31.5361800416836;529.221669711301;0;0.359704432065986;0;0;0;0;0;0;9.94387609122145e-05;0.0209171082754291;0.0054698066450465;0.118036502697267;0;0.0153220738758808;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000259344070658278;0.000259344070658278;0;0;0;0;0;0;0;0;0;0.701835936462806
2025;1;4;59332.1201159857;4.79291087203901;0;664.612374626709;1.35836622880074;0.563320484706311;0.0213563173417036;12.3179547185846;0;243.168920388748;0;0.825384404691976;0;3.22723218512828;0;0;0;1.03478402434377;0.652501293073759;0.221378390312399;89019.9935347583;0;33352.5113442038;0;5181391.01973234;8220505.98429329;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;54.3725737808816;242.64114611482;3.83222734291588;2.39719190572207;0.639485496464311;0.216922079657955;17.2692164440608;613.121563897151;1.25312687266043;0.519677258119705;0.0197017377158884;0;0;0;0;0;8.06386813857014e-05;0.0205402941494416;0.00537127006039371;0.115910117873284;0;0.0329754137614122;0;0;0;0;0;0;0;0.00409121338110576;0;0;0;0;0;0.000207244334892643;0.000207244334892643;0.00409121338110576;1.38867406066259e-05;0.0640600326363928;0;0;0;0;0;0;0.689192616387086
